item_id,order_id,product_id,quantity,unit_price,discount_percent,final_price,total_amount,profit
1119,692,22,1,8999,20,7199.2,7199.2,1364.46
1120,693,17,2,7999,0,7999,15998,4578.06
1121,693,16,2,3499,10,3149.1,6298.2,1728.5
1122,694,4,2,42000,0,42000,84000,37225.12
1123,695,23,1,21000,15,17850,17850,2983.87
1124,695,8,3,12999,5,12349.05,37047.15,11479.65
1125,696,1,1,18999,0,18999,18999,7825.35
1126,697,35,1,299,15,254.15,254.15,48.76
1127,697,15,2,1399,15,1189.15,2378.3,663.94
1128,697,23,1,21000,0,21000,21000,6133.87
1129,698,25,1,3499,0,3499,3499,1034.43
1130,699,34,1,249,20,199.2,199.2,33.29
1131,700,30,1,175,5,166.25,166.25,45.29
1132,700,7,2,3499,0,3499,6998,2150.7
1133,701,28,2,1899,5,1804.05,3608.1,1391.14
1134,702,14,1,699,0,699,699,284.1
1135,703,34,1,249,10,224.1,224.1,58.19
1136,704,26,1,5999,15,5099.15,5099.15,1416.95
1137,704,17,1,7999,5,7599.05,7599.05,1889.08
1138,705,32,2,349,0,349,698,231.38
1139,705,27,1,1499,5,1424.05,1424.05,359.69
1140,706,9,2,17999,0,17999,35998,14739.28
1141,706,33,1,299,5,284.05,284.05,104.27
1142,707,11,3,799,0,799,2397,1032.03
1143,708,8,1,12999,0,12999,12999,4476.5
1144,708,27,1,1499,0,1499,1499,434.64
1145,708,24,1,2199,0,2199,2199,774.3
1146,709,32,1,349,0,349,349,115.69
1147,710,10,2,2499,5,2374.05,4748.1,1596.84
1148,711,20,2,32000,0,32000,64000,27018.22
1149,712,32,1,349,10,314.1,314.1,80.79
1150,713,3,1,55000,10,49500,49500,10299.38
1151,714,29,3,14999,20,11999.2,35997.6,6720
1152,715,9,2,17999,10,16199.1,32398.2,11139.48
1153,716,29,2,14999,0,14999,29998,10479.6
1154,716,10,1,2499,10,2249.1,2249.1,673.47
1155,717,27,1,1499,5,1424.05,1424.05,359.69
1156,717,25,1,3499,0,3499,3499,1034.43
1157,718,29,2,14999,10,13499.1,26998.2,7479.8
1158,718,18,1,24999,20,19999.2,19999.2,3196.85
1159,718,6,2,1299,10,1169.1,2338.2,800.08
1160,718,11,1,799,15,679.15,679.15,224.16
1161,719,13,1,2999,0,2999,2999,1112.46
1162,719,35,3,299,10,269.1,807.3,191.13
1163,720,31,1,599,0,599,599,244.82
1164,721,35,1,299,0,299,299,93.61
1165,722,14,1,699,15,594.15,594.15,179.25
1166,723,29,1,14999,5,14249.05,14249.05,4489.85
1167,723,6,1,1299,5,1234.05,1234.05,464.99
1168,723,35,2,299,0,299,598,187.22
1169,724,12,1,1199,20,959.2,959.2,106.57
1170,725,25,1,3499,0,3499,3499,1034.43
1171,725,17,1,7999,0,7999,7999,2289.03
1172,726,17,2,7999,0,7999,15998,4578.06
1173,727,20,3,32000,15,27200,81600,26127.33
1174,728,11,1,799,0,799,799,344.01
1175,729,4,1,42000,0,42000,42000,18612.56
1176,730,27,2,1499,0,1499,2998,869.28
1177,731,8,1,12999,0,12999,12999,4476.5
1178,732,16,1,3499,10,3149.1,3149.1,864.25
1179,732,32,1,349,0,349,349,115.69
1180,733,21,1,4999,5,4749.05,4749.05,1735.27
1181,734,2,1,14999,0,14999,14999,6574.58
1182,735,2,1,14999,10,13499.1,13499.1,5074.68
1183,735,18,1,24999,0,24999,24999,8196.65
1184,735,7,1,3499,5,3324.05,3324.05,900.4
1185,736,33,1,299,0,299,299,119.22
1186,737,11,2,799,10,719.1,1438.2,528.22
1187,738,29,3,14999,10,13499.1,40497.3,11219.7
1188,738,3,1,55000,0,55000,55000,15799.38
1189,738,1,1,18999,5,18049.05,18049.05,6875.4
1190,738,30,1,175,0,175,175,54.04
1191,739,25,1,3499,10,3149.1,3149.1,684.53
1192,739,23,1,21000,0,21000,21000,6133.87
1193,739,14,2,699,10,629.1,1258.2,428.4
1194,740,5,1,22000,5,20900,20900,8683.95
1195,741,9,2,17999,0,17999,35998,14739.28
1196,741,18,1,24999,20,19999.2,19999.2,3196.85
1197,742,21,2,4999,0,4999,9998,3970.44
1198,743,29,1,14999,0,14999,14999,5239.8
1199,743,18,1,24999,5,23749.05,23749.05,6946.7
1200,744,22,1,8999,15,7649.15,7649.15,1814.41
1201,745,1,1,18999,0,18999,18999,7825.35
1202,746,12,2,1199,10,1079.1,2158.2,452.94
1203,746,27,1,1499,15,1274.15,1274.15,209.79
1204,746,32,1,349,10,314.1,314.1,80.79
1205,747,29,1,14999,0,14999,14999,5239.8
1206,748,25,1,3499,0,3499,3499,1034.43
1207,748,23,3,21000,5,19950,59850,15251.61
1208,748,12,1,1199,15,1019.15,1019.15,166.52
1209,748,1,1,18999,0,18999,18999,7825.35
1210,749,23,1,21000,20,16800,16800,1933.87
1211,750,20,1,32000,5,30400,30400,11909.11
1212,750,15,3,1399,0,1399,4197,1625.46
1213,751,14,1,699,20,559.2,559.2,144.3
1214,752,8,1,12999,5,12349.05,12349.05,3826.55
1215,752,18,1,24999,0,24999,24999,8196.65
1216,753,12,1,1199,15,1019.15,1019.15,166.52
1217,753,5,1,22000,0,22000,22000,9783.95
1218,754,15,1,1399,15,1189.15,1189.15,331.97
1219,754,34,1,249,15,211.65,211.65,45.74
1220,754,18,1,24999,10,22499.1,22499.1,5696.75
1221,755,30,1,175,5,166.25,166.25,45.29
1222,756,4,1,42000,5,39900,39900,16512.56
1223,756,21,1,4999,15,4249.15,4249.15,1235.37
1224,757,32,1,349,0,349,349,115.69
1225,757,24,2,2199,0,2199,4398,1548.6
1226,758,27,1,1499,0,1499,1499,434.64
1227,759,13,1,2999,10,2699.1,2699.1,812.56
1228,760,2,3,14999,0,14999,44997,19723.74
1229,761,28,1,1899,0,1899,1899,790.52
1230,761,5,1,22000,15,18700,18700,6483.95
1231,761,16,1,3499,5,3324.05,3324.05,1039.2
1232,761,13,1,2999,0,2999,2999,1112.46
1233,762,22,2,8999,0,8999,17998,6328.52
1234,763,16,3,3499,20,2799.2,8397.6,1543.05
1235,764,22,1,8999,0,8999,8999,3164.26
1236,765,29,1,14999,0,14999,14999,5239.8
1237,765,7,3,3499,5,3324.05,9972.15,2701.2
1238,765,8,1,12999,20,10399.2,10399.2,1876.7
1239,766,9,3,17999,5,17099.05,51297.15,19409.07
1240,766,4,1,42000,10,37800,37800,14412.56
1241,767,5,1,22000,10,19800,19800,7583.95
1242,767,7,1,3499,20,2799.2,2799.2,375.55
1243,768,7,1,3499,5,3324.05,3324.05,900.4
1244,769,1,1,18999,5,18049.05,18049.05,6875.4
1245,770,7,1,3499,15,2974.15,2974.15,550.5
1246,770,22,2,8999,5,8549.05,17098.1,5428.62
1247,771,13,1,2999,10,2699.1,2699.1,812.56
1248,771,7,2,3499,10,3149.1,6298.2,1450.9
1249,772,13,1,2999,0,2999,2999,1112.46
1250,772,9,1,17999,5,17099.05,17099.05,6469.69
1251,773,29,1,14999,0,14999,14999,5239.8
1252,774,4,1,42000,5,39900,39900,16512.56
1253,774,9,1,17999,15,15299.15,15299.15,4669.79
1254,775,20,2,32000,0,32000,64000,27018.22
1255,775,35,1,299,10,269.1,269.1,63.71
1256,776,24,3,2199,10,1979.1,5937.3,1663.2
1257,777,10,1,2499,10,2249.1,2249.1,673.47
1258,778,4,1,42000,0,42000,42000,18612.56
1259,778,28,1,1899,0,1899,1899,790.52
1260,778,23,2,21000,0,21000,42000,12267.74
1261,779,13,1,2999,15,2549.15,2549.15,662.61
1262,780,30,2,175,10,157.5,315,73.08
1263,780,22,3,8999,10,8099.1,24297.3,6793.08
1264,781,20,1,32000,0,32000,32000,13509.11
1265,782,3,1,55000,0,55000,55000,15799.38
1266,783,15,1,1399,0,1399,1399,541.82
1267,783,30,1,175,20,140,140,19.04
1268,784,22,1,8999,0,8999,8999,3164.26
1269,784,25,1,3499,0,3499,3499,1034.43
1270,784,14,1,699,10,629.1,629.1,214.2
1271,784,26,1,5999,0,5999,5999,2316.8
1272,785,24,1,2199,0,2199,2199,774.3
1273,786,19,1,18999,0,18999,18999,6037.41
1274,787,22,1,8999,0,8999,8999,3164.26
1275,787,16,1,3499,0,3499,3499,1214.15
1276,788,2,1,14999,0,14999,14999,6574.58
1277,788,9,1,17999,0,17999,17999,7369.64
1278,788,25,1,3499,0,3499,3499,1034.43
1279,789,24,1,2199,10,1979.1,1979.1,554.4
1280,790,28,2,1899,0,1899,3798,1581.04
1281,790,5,2,22000,0,22000,44000,19567.9
1282,790,8,1,12999,15,11049.15,11049.15,2526.65
1283,790,10,1,2499,10,2249.1,2249.1,673.47
1284,791,16,3,3499,20,2799.2,8397.6,1543.05
1285,792,13,1,2999,0,2999,2999,1112.46
1286,792,35,1,299,0,299,299,93.61
1287,793,18,2,24999,10,22499.1,44998.2,11393.5
1288,793,9,2,17999,0,17999,35998,14739.28
1289,794,31,1,599,5,569.05,569.05,214.87
1290,794,5,2,22000,15,18700,37400,12967.9
1291,795,24,1,2199,0,2199,2199,774.3
1292,795,32,1,349,0,349,349,115.69
1293,796,31,1,599,10,539.1,539.1,184.92
1294,796,32,1,349,20,279.2,279.2,45.89
1295,797,3,1,55000,0,55000,55000,15799.38
1296,797,14,1,699,0,699,699,284.1
1297,798,20,1,32000,5,30400,30400,11909.11
1298,799,24,1,2199,0,2199,2199,774.3
1299,799,17,2,7999,0,7999,15998,4578.06
1300,800,23,1,21000,0,21000,21000,6133.87
1301,801,22,1,8999,5,8549.05,8549.05,2714.31
1302,802,28,1,1899,20,1519.2,1519.2,410.72
1303,803,18,1,24999,0,24999,24999,8196.65
1304,804,29,1,14999,15,12749.15,12749.15,2989.95
1305,805,6,1,1299,10,1169.1,1169.1,400.04
1306,806,6,3,1299,0,1299,3897,1589.82
1307,806,18,1,24999,0,24999,24999,8196.65
1308,807,13,1,2999,15,2549.15,2549.15,662.61
1309,808,20,2,32000,20,25600,51200,14218.22
1310,809,18,1,24999,10,22499.1,22499.1,5696.75
1311,810,35,1,299,0,299,299,93.61
1312,810,17,2,7999,5,7599.05,15198.1,3778.16
1313,810,1,3,18999,20,15199.2,45597.6,12076.65
1314,810,20,1,32000,15,27200,27200,8709.11
1315,811,33,3,299,0,299,897,357.66
1316,812,15,1,1399,10,1259.1,1259.1,401.92
1317,812,14,2,699,20,559.2,1118.4,288.6
1318,812,31,1,599,20,479.2,479.2,125.02
1319,813,6,1,1299,0,1299,1299,529.94
1320,814,27,1,1499,5,1424.05,1424.05,359.69
1321,815,2,1,14999,0,14999,14999,6574.58
1322,815,24,1,2199,15,1869.15,1869.15,444.45
1323,815,9,1,17999,20,14399.2,14399.2,3769.84
1324,816,23,1,21000,5,19950,19950,5083.87
1325,816,22,1,8999,5,8549.05,8549.05,2714.31
1326,817,35,1,299,0,299,299,93.61
1327,817,20,1,32000,0,32000,32000,13509.11
1328,818,10,3,2499,0,2499,7497,2770.11
1329,818,22,3,8999,0,8999,26997,9492.78
1330,818,26,1,5999,0,5999,5999,2316.8
1331,819,22,1,8999,5,8549.05,8549.05,2714.31
1332,820,20,1,32000,15,27200,27200,8709.11
1333,820,6,1,1299,0,1299,1299,529.94
1334,821,32,1,349,5,331.55,331.55,98.24
1335,821,2,1,14999,0,14999,14999,6574.58
1336,821,12,1,1199,10,1079.1,1079.1,226.47
1337,822,4,1,42000,0,42000,42000,18612.56
1338,823,27,1,1499,0,1499,1499,434.64
1339,824,27,1,1499,0,1499,1499,434.64
1340,825,14,1,699,0,699,699,284.1
1341,826,31,1,599,10,539.1,539.1,184.92
1342,827,13,1,2999,0,2999,2999,1112.46
1343,827,33,3,299,5,284.05,852.15,312.81
1344,827,30,1,175,5,166.25,166.25,45.29
1345,828,16,1,3499,10,3149.1,3149.1,864.25
1346,828,34,2,249,5,236.55,473.1,141.28
1347,829,3,2,55000,0,55000,110000,31598.76
1348,830,30,2,175,15,148.75,297.5,55.58
1349,830,23,2,21000,5,19950,39900,10167.74
1350,831,12,1,1199,10,1079.1,1079.1,226.47
1351,831,27,2,1499,5,1424.05,2848.1,719.38
1352,832,12,1,1199,0,1199,1199,346.37
1353,833,3,1,55000,20,44000,44000,4799.38
1354,834,35,1,299,0,299,299,93.61
1355,835,14,1,699,20,559.2,559.2,144.3
1356,835,32,1,349,0,349,349,115.69
1357,836,7,1,3499,20,2799.2,2799.2,375.55
1358,837,21,1,4999,0,4999,4999,1985.22
1359,838,33,1,299,0,299,299,119.22
1360,839,5,1,22000,15,18700,18700,6483.95
1361,840,25,2,3499,20,2799.2,5598.4,669.26
1362,840,22,1,8999,0,8999,8999,3164.26
1363,841,8,2,12999,0,12999,25998,8953
1364,842,30,1,175,0,175,175,54.04
1365,843,16,2,3499,5,3324.05,6648.1,2078.4
1366,844,18,2,24999,0,24999,49998,16393.3
1367,845,2,1,14999,0,14999,14999,6574.58
1368,846,35,2,299,0,299,598,187.22
1369,847,1,1,18999,0,18999,18999,7825.35
1370,848,12,1,1199,0,1199,1199,346.37
1371,849,35,1,299,20,239.2,239.2,33.81
1372,849,14,1,699,10,629.1,629.1,214.2
1373,849,29,1,14999,15,12749.15,12749.15,2989.95
1374,850,7,1,3499,5,3324.05,3324.05,900.4
1375,850,25,1,3499,0,3499,3499,1034.43
1376,851,25,2,3499,0,3499,6998,2068.86
1377,852,24,3,2199,0,2199,6597,2322.9
1378,853,27,1,1499,0,1499,1499,434.64
1379,854,13,1,2999,0,2999,2999,1112.46
1380,855,7,2,3499,20,2799.2,5598.4,751.1
1381,856,11,1,799,0,799,799,344.01
1382,856,3,2,55000,0,55000,110000,31598.76
1383,857,13,1,2999,10,2699.1,2699.1,812.56
1384,858,28,1,1899,0,1899,1899,790.52
1385,859,21,1,4999,5,4749.05,4749.05,1735.27
1386,860,1,1,18999,0,18999,18999,7825.35
1387,860,25,1,3499,20,2799.2,2799.2,334.63
1388,861,24,1,2199,0,2199,2199,774.3
1389,862,32,3,349,0,349,1047,347.07
1390,863,35,2,299,20,239.2,478.4,67.62
1391,864,11,1,799,0,799,799,344.01
1392,865,25,1,3499,15,2974.15,2974.15,509.58
1393,865,9,2,17999,15,15299.15,30598.3,9339.58
1394,866,31,1,599,0,599,599,244.82
1395,867,29,1,14999,15,12749.15,12749.15,2989.95
1396,867,25,1,3499,10,3149.1,3149.1,684.53
1397,868,1,1,18999,20,15199.2,15199.2,4025.55
1398,868,15,2,1399,0,1399,2798,1083.64
1399,869,28,2,1899,10,1709.1,3418.2,1201.24
1400,870,9,1,17999,0,17999,17999,7369.64
1401,871,13,1,2999,0,2999,2999,1112.46
1402,872,16,2,3499,0,3499,6998,2428.3
1403,872,29,1,14999,0,14999,14999,5239.8
1404,873,3,2,55000,5,52250,104500,26098.76
1405,873,34,1,249,0,249,249,83.09
1406,874,2,1,14999,15,12749.15,12749.15,4324.73
1407,875,16,1,3499,0,3499,3499,1214.15
1408,876,16,1,3499,0,3499,3499,1214.15
1409,876,15,1,1399,0,1399,1399,541.82
1410,876,25,1,3499,5,3324.05,3324.05,859.48
1411,877,13,1,2999,0,2999,2999,1112.46
1412,878,9,1,17999,20,14399.2,14399.2,3769.84
1413,878,6,2,1299,0,1299,2598,1059.88
1414,878,12,1,1199,0,1199,1199,346.37
1415,879,28,2,1899,0,1899,3798,1581.04
1416,880,13,1,2999,0,2999,2999,1112.46
1417,881,20,1,32000,15,27200,27200,8709.11
1418,881,19,1,18999,20,15199.2,15199.2,2237.61
1419,882,6,1,1299,0,1299,1299,529.94
1420,882,24,1,2199,5,2089.05,2089.05,664.35
1421,883,28,2,1899,20,1519.2,3038.4,821.44
1422,883,10,1,2499,20,1999.2,1999.2,423.57
1423,884,6,2,1299,0,1299,2598,1059.88
1424,885,10,1,2499,5,2374.05,2374.05,798.42
1425,885,12,1,1199,0,1199,1199,346.37
1426,886,31,1,599,0,599,599,244.82
1427,887,13,3,2999,0,2999,8997,3337.38
1428,887,10,1,2499,10,2249.1,2249.1,673.47
1429,888,24,1,2199,5,2089.05,2089.05,664.35
1430,888,32,3,349,15,296.65,889.95,190.02
1431,889,32,1,349,10,314.1,314.1,80.79
1432,890,3,3,55000,0,55000,165000,47398.14
1433,891,11,1,799,5,759.05,759.05,304.06
1434,892,23,1,21000,15,17850,17850,2983.87
1435,892,33,1,299,5,284.05,284.05,104.27
1436,892,32,2,349,0,349,698,231.38
1437,892,24,1,2199,20,1759.2,1759.2,334.5
1438,893,2,1,14999,15,12749.15,12749.15,4324.73
1439,894,10,1,2499,5,2374.05,2374.05,798.42
1440,895,10,1,2499,15,2124.15,2124.15,548.52
1441,895,17,2,7999,0,7999,15998,4578.06
1442,895,16,1,3499,0,3499,3499,1214.15
1443,896,25,2,3499,0,3499,6998,2068.86
1444,896,26,1,5999,0,5999,5999,2316.8
1445,897,11,1,799,10,719.1,719.1,264.11
1446,897,28,3,1899,15,1614.15,4842.45,1517.01
1447,897,17,2,7999,10,7199.1,14398.2,2978.26
1448,898,27,2,1499,15,1274.15,2548.3,419.58
1449,899,7,1,3499,0,3499,3499,1075.35
1450,899,23,3,21000,5,19950,59850,15251.61
1451,899,10,1,2499,0,2499,2499,923.37
1452,900,32,2,349,5,331.55,663.1,196.48
1453,900,1,1,18999,15,16149.15,16149.15,4975.5
1454,900,7,1,3499,5,3324.05,3324.05,900.4
1455,900,5,1,22000,0,22000,22000,9783.95
1456,901,9,1,17999,0,17999,17999,7369.64
1457,902,8,1,12999,0,12999,12999,4476.5
1458,902,29,1,14999,0,14999,14999,5239.8
1459,903,12,2,1199,0,1199,2398,692.74
1460,904,27,1,1499,10,1349.1,1349.1,284.74
1461,905,11,1,799,0,799,799,344.01
1462,906,18,1,24999,0,24999,24999,8196.65
1463,907,31,1,599,0,599,599,244.82
1464,907,32,1,349,0,349,349,115.69
1465,908,1,1,18999,10,17099.1,17099.1,5925.45
1466,908,3,2,55000,5,52250,104500,26098.76
1467,909,18,1,24999,0,24999,24999,8196.65
1468,909,32,1,349,0,349,349,115.69
1469,910,22,3,8999,20,7199.2,21597.6,4093.38
1470,911,24,1,2199,5,2089.05,2089.05,664.35
1471,912,23,2,21000,0,21000,42000,12267.74
1472,912,22,1,8999,15,7649.15,7649.15,1814.41
1473,913,9,1,17999,0,17999,17999,7369.64
1474,914,18,1,24999,15,21249.15,21249.15,4446.8
1475,914,16,1,3499,5,3324.05,3324.05,1039.2
1476,914,24,1,2199,15,1869.15,1869.15,444.45
1477,915,21,1,4999,0,4999,4999,1985.22
1478,916,21,1,4999,5,4749.05,4749.05,1735.27
1479,916,29,2,14999,20,11999.2,23998.4,4480
1480,916,15,1,1399,5,1329.05,1329.05,471.87
1481,917,31,1,599,0,599,599,244.82
1482,917,7,2,3499,20,2799.2,5598.4,751.1
1483,917,25,1,3499,10,3149.1,3149.1,684.53
1484,918,33,1,299,20,239.2,239.2,59.42
1485,918,3,1,55000,20,44000,44000,4799.38
1486,919,30,2,175,0,175,350,108.08
1487,919,11,1,799,10,719.1,719.1,264.11
1488,920,14,1,699,15,594.15,594.15,179.25
1489,921,7,3,3499,0,3499,10497,3226.05
1490,921,28,1,1899,0,1899,1899,790.52
1491,922,18,1,24999,15,21249.15,21249.15,4446.8
1492,922,15,1,1399,0,1399,1399,541.82
1493,922,17,3,7999,15,6799.15,20397.45,3267.54
1494,923,6,2,1299,10,1169.1,2338.2,800.08
1495,923,22,2,8999,10,8099.1,16198.2,4528.72
1496,924,5,1,22000,5,20900,20900,8683.95
1497,925,25,1,3499,20,2799.2,2799.2,334.63
1498,926,28,1,1899,0,1899,1899,790.52
1499,926,15,1,1399,0,1399,1399,541.82
1500,927,13,2,2999,0,2999,5998,2224.92
1501,928,9,3,17999,10,16199.1,48597.3,16709.22
1502,928,21,2,4999,0,4999,9998,3970.44
1503,929,35,1,299,5,284.05,284.05,78.66
1504,930,21,1,4999,10,4499.1,4499.1,1485.32
1505,930,24,1,2199,5,2089.05,2089.05,664.35
1506,930,9,1,17999,20,14399.2,14399.2,3769.84
1507,930,34,1,249,0,249,249,83.09
1508,931,19,1,18999,0,18999,18999,6037.41
1509,931,15,1,1399,0,1399,1399,541.82
1510,931,32,2,349,20,279.2,558.4,91.78
1511,932,3,1,55000,15,46750,46750,7549.38
1512,932,21,1,4999,20,3999.2,3999.2,985.42
1513,932,20,2,32000,5,30400,60800,23818.22
1514,933,14,1,699,5,664.05,664.05,249.15
1515,933,32,1,349,20,279.2,279.2,45.89
1516,934,14,2,699,20,559.2,1118.4,288.6
1517,935,4,3,42000,20,33600,100800,30637.68
1518,936,32,2,349,0,349,698,231.38
1519,937,11,1,799,5,759.05,759.05,304.06
1520,937,2,3,14999,20,11999.2,35997.6,10724.34
1521,937,26,1,5999,0,5999,5999,2316.8
1522,937,22,1,8999,0,8999,8999,3164.26
1523,938,13,2,2999,10,2699.1,5398.2,1625.12
1524,939,9,1,17999,20,14399.2,14399.2,3769.84
1525,940,4,1,42000,0,42000,42000,18612.56
1526,940,20,1,32000,5,30400,30400,11909.11
1527,941,19,1,18999,20,15199.2,15199.2,2237.61
1528,941,10,2,2499,15,2124.15,4248.3,1097.04
1529,942,24,1,2199,20,1759.2,1759.2,334.5
1530,942,7,1,3499,5,3324.05,3324.05,900.4
1531,943,11,1,799,5,759.05,759.05,304.06
1532,943,4,1,42000,0,42000,42000,18612.56
1533,944,33,1,299,10,269.1,269.1,89.32
1534,945,10,1,2499,5,2374.05,2374.05,798.42
1535,946,8,1,12999,5,12349.05,12349.05,3826.55
1536,947,12,1,1199,5,1139.05,1139.05,286.42
1537,948,6,2,1299,15,1104.15,2208.3,670.18
1538,948,30,1,175,15,148.75,148.75,27.79
1539,949,24,1,2199,0,2199,2199,774.3
1540,949,1,1,18999,15,16149.15,16149.15,4975.5
1541,950,33,1,299,10,269.1,269.1,89.32
1542,950,15,3,1399,5,1329.05,3987.15,1415.61
1543,951,18,1,24999,0,24999,24999,8196.65
1544,952,12,1,1199,15,1019.15,1019.15,166.52
1545,952,25,2,3499,0,3499,6998,2068.86
1546,953,7,1,3499,20,2799.2,2799.2,375.55
1547,953,21,2,4999,0,4999,9998,3970.44
1548,954,2,1,14999,20,11999.2,11999.2,3574.78
1549,955,34,1,249,20,199.2,199.2,33.29
1550,955,32,1,349,15,296.65,296.65,63.34
1551,956,8,2,12999,15,11049.15,22098.3,5053.3
1552,956,14,1,699,10,629.1,629.1,214.2
1553,956,12,1,1199,0,1199,1199,346.37
1554,957,9,1,17999,15,15299.15,15299.15,4669.79
1555,958,17,2,7999,0,7999,15998,4578.06
1556,959,8,1,12999,0,12999,12999,4476.5
1557,960,11,1,799,10,719.1,719.1,264.11
1558,960,28,3,1899,0,1899,5697,2371.56
1559,960,1,1,18999,5,18049.05,18049.05,6875.4
1560,960,16,1,3499,5,3324.05,3324.05,1039.2
1561,961,34,1,249,10,224.1,224.1,58.19
1562,961,23,1,21000,0,21000,21000,6133.87
1563,962,3,1,55000,0,55000,55000,15799.38
1564,962,16,1,3499,20,2799.2,2799.2,514.35
1565,963,9,1,17999,0,17999,17999,7369.64
1566,964,18,2,24999,5,23749.05,47498.1,13893.4
1567,964,9,1,17999,0,17999,17999,7369.64
1568,965,11,1,799,0,799,799,344.01
1569,966,17,1,7999,15,6799.15,6799.15,1089.18
1570,967,14,1,699,15,594.15,594.15,179.25
1571,968,13,2,2999,10,2699.1,5398.2,1625.12
1572,969,33,1,299,0,299,299,119.22
1573,969,11,1,799,20,639.2,639.2,184.21
1574,970,2,3,14999,0,14999,44997,19723.74
1575,971,8,1,12999,15,11049.15,11049.15,2526.65
1576,972,5,1,22000,0,22000,22000,9783.95
1577,972,22,3,8999,20,7199.2,21597.6,4093.38
1578,973,15,1,1399,0,1399,1399,541.82
1579,974,15,1,1399,0,1399,1399,541.82
1580,975,8,1,12999,0,12999,12999,4476.5
1581,975,12,1,1199,20,959.2,959.2,106.57
1582,976,34,1,249,10,224.1,224.1,58.19
1583,977,18,1,24999,20,19999.2,19999.2,3196.85
1584,977,7,1,3499,0,3499,3499,1075.35
1585,977,4,2,42000,15,35700,71400,24625.12
1586,978,35,1,299,15,254.15,254.15,48.76
1587,978,26,1,5999,0,5999,5999,2316.8
1588,978,31,1,599,0,599,599,244.82
1589,978,9,1,17999,15,15299.15,15299.15,4669.79
1590,979,18,1,24999,15,21249.15,21249.15,4446.8
1591,980,24,1,2199,5,2089.05,2089.05,664.35
1592,980,16,2,3499,0,3499,6998,2428.3
1593,981,23,2,21000,10,18900,37800,8067.74
1594,982,28,1,1899,15,1614.15,1614.15,505.67
1595,983,15,3,1399,5,1329.05,3987.15,1415.61
1596,983,20,2,32000,20,25600,51200,14218.22
1597,983,6,1,1299,0,1299,1299,529.94
1598,984,5,2,22000,0,22000,44000,19567.9
1599,985,4,1,42000,0,42000,42000,18612.56
1600,986,32,3,349,5,331.55,994.65,294.72
1601,986,1,1,18999,15,16149.15,16149.15,4975.5
1602,987,32,1,349,15,296.65,296.65,63.34
1603,988,8,1,12999,20,10399.2,10399.2,1876.7
1604,988,26,2,5999,15,5099.15,10198.3,2833.9
1605,988,1,1,18999,10,17099.1,17099.1,5925.45
1606,989,16,1,3499,0,3499,3499,1214.15
1607,989,34,1,249,0,249,249,83.09
1608,990,34,1,249,0,249,249,83.09
1609,990,15,2,1399,10,1259.1,2518.2,803.84
1610,991,4,1,42000,5,39900,39900,16512.56
1611,992,8,1,12999,15,11049.15,11049.15,2526.65
1612,993,35,2,299,20,239.2,478.4,67.62
1613,994,20,1,32000,0,32000,32000,13509.11
1614,995,26,1,5999,0,5999,5999,2316.8
1615,996,33,2,299,20,239.2,478.4,118.84
1616,996,3,1,55000,0,55000,55000,15799.38
1617,996,30,1,175,5,166.25,166.25,45.29
1618,997,23,1,21000,0,21000,21000,6133.87
1619,998,12,1,1199,5,1139.05,1139.05,286.42
1620,998,26,1,5999,0,5999,5999,2316.8
1621,998,23,1,21000,0,21000,21000,6133.87
1622,999,32,1,349,20,279.2,279.2,45.89
1623,1000,15,1,1399,0,1399,1399,541.82
1624,1000,31,1,599,0,599,599,244.82
